game_year,game_date,cum_pa,cum_ba,cum_obp,cum_woba
2026,2026-04-08,37,0.3142857142857143,0.35135135135135137,0.3220810810810811
2026,2026-04-08,38,0.3055555555555556,0.34210526315789475,0.3136052631578947
2026,2026-04-10,39,0.3055555555555556,0.358974358974359,0.3242564102564103
2026,2026-04-10,40,0.3055555555555556,0.375,0.3336
2026,2026-04-10,41,0.2972972972972973,0.36585365853658536,0.32546341463414635
2026,2026-04-10,42,0.3157894736842105,0.38095238095238093,0.35564285714285715
2026,2026-04-11,43,0.3333333333333333,0.3953488372093023,0.36804651162790697
2026,2026-04-11,44,0.3333333333333333,0.4090909090909091,0.37554545454545457
2026,2026-04-11,45,0.35,0.4222222222222222,0.3952
2026,2026-04-12,46,0.34146341463414637,0.41304347826086957,0.3866086956521739
2026,2026-04-12,47,0.35714285714285715,0.425531914893617,0.40519148936170213
2026,2026-04-12,48,0.3488372093023256,0.4166666666666667,0.39675
2026,2026-04-12,49,0.3409090909090909,0.40816326530612246,0.3886530612244898
2026,2026-04-13,50,0.3333333333333333,0.4,0.38088
2026,2026-04-13,51,0.32608695652173914,0.39215686274509803,0.3734117647058824
2026,2026-04-13,52,0.3191489361702128,0.38461538461538464,0.36623076923076925
2026,2026-04-13,53,0.3125,0.37735849056603776,0.35932075471698116
2026,2026-04-13,54,0.30612244897959184,0.37037037037037035,0.3526666666666667
2026,2026-04-14,55,0.3,0.36363636363636365,0.3462545454545455
2026,2026-04-14,56,0.29411764705882354,0.35714285714285715,0.3400714285714286
2026,2026-04-14,57,0.28846153846153844,0.3508771929824561,0.33410526315789474
2026,2026-04-15,58,0.2830188679245283,0.3448275862068966,0.3283448275862069
2026,2026-04-17,59,0.2830188679245283,0.3559322033898305,0.335135593220339
2026,2026-04-17,60,0.2777777777777778,0.35,0.32955
2026,2026-04-17,61,0.2727272727272727,0.3442622950819672,0.32414754098360654
2026,2026-04-19,62,0.26785714285714285,0.3387096774193548,0.31891935483870965
2026,2026-04-19,63,0.2807017543859649,0.3492063492063492,0.32796825396825396
2026,2026-04-19,64,0.27586206896551724,0.34375,0.32284375
2026,2026-04-19,65,0.27586206896551724,0.35384615384615387,0.3286153846153846
2026,2026-04-20,66,0.27586206896551724,0.36363636363636365,0.3342121212121212
2026,2026-04-20,67,0.288135593220339,0.373134328358209,0.34802985074626863
2026,2026-04-20,68,0.2833333333333333,0.36764705882352944,0.3429117647058823
2026,2026-04-20,69,0.2833333333333333,0.37681159420289856,0.3480579710144927
2026,2026-04-22,70,0.2786885245901639,0.37142857142857144,0.34308571428571427
2026,2026-04-22,71,0.27419354838709675,0.36619718309859156,0.33825352112676055
2026,2026-04-22,72,0.2857142857142857,0.375,0.3459027777777778
2026,2026-04-22,73,0.28125,0.3698630136986301,0.34116438356164386
2026,2026-04-23,74,0.27692307692307694,0.36486486486486486,0.3365540540540541
2026,2026-04-23,75,0.2727272727272727,0.36,0.3320666666666667
2026,2026-04-23,76,0.26865671641791045,0.35526315789473684,0.3276973684210526
2026,2026-04-23,77,0.2647058823529412,0.35064935064935066,0.3234415584415585
2026,2026-04-23,78,0.2608695652173913,0.34615384615384615,0.3192948717948718
2026,2026-04-24,79,0.2571428571428571,0.34177215189873417,0.31525316455696206
2026,2026-04-24,80,0.2535211267605634,0.3375,0.3113125
2026,2026-04-24,81,0.25,0.3333333333333333,0.30746913580246915
2026,2026-04-24,82,0.2465753424657534,0.32926829268292684,0.30371951219512194
2026,2026-04-25,83,0.24324324324324326,0.3253012048192771,0.3000602409638554
2026,2026-04-25,84,0.24,0.32142857142857145,0.2964880952380953
2026,2026-04-25,85,0.23684210526315788,0.3176470588235294,0.29300000000000004
2026,2026-04-25,86,0.24675324675324675,0.32558139534883723,0.29993023255813955
2026,2026-04-25,87,0.24358974358974358,0.3218390804597701,0.2964827586206897
2026,2026-04-28,88,0.24050632911392406,0.3181818181818182,0.29311363636363635
2026,2026-04-28,89,0.2375,0.3146067415730337,0.2898202247191011
2026,2026-04-28,90,0.2345679012345679,0.3111111111111111,0.2866
2026,2026-04-28,91,0.24390243902439024,0.31868131868131866,0.29321978021978023
2026,2026-04-30,92,0.25301204819277107,0.32608695652173914,0.30734782608695654
2026,2026-04-30,93,0.25,0.3225806451612903,0.3040430107526882
2026,2026-04-30,94,0.24705882352941178,0.3191489361702128,0.3008085106382979
2026,2026-04-30,95,0.2441860465116279,0.3157894736842105,0.2976421052631579
2026,2026-04-30,96,0.2413793103448276,0.3125,0.29454166666666665
2026,2026-04-30,97,0.25,0.31958762886597936,0.30067010309278347
2026,2026-04-30,98,0.25842696629213485,0.32653061224489793,0.3066734693877551
2026,2026-04-30,99,0.26666666666666666,0.3333333333333333,0.31255555555555553
2026,2026-05-01,100,0.26373626373626374,0.33,0.30943
2026,2026-05-01,101,0.2717391304347826,0.33663366336633666,0.31884158415841585
2026,2026-05-01,102,0.2717391304347826,0.3431372549019608,0.32255882352941173
2026,2026-05-01,103,0.26881720430107525,0.33980582524271846,0.31942718446601936
2026,2026-05-03,104,0.26595744680851063,0.33653846153846156,0.3163557692307692
2026,2026-05-03,105,0.2736842105263158,0.34285714285714286,0.3218095238095238
2026,2026-05-03,106,0.2708333333333333,0.33962264150943394,0.3187735849056604
2026,2026-05-03,107,0.26804123711340205,0.3364485981308411,0.3157943925233645
2026,2026-05-04,108,0.2653061224489796,0.3333333333333333,0.31287037037037035
2026,2026-05-04,109,0.26262626262626265,0.3302752293577982,0.31
2026,2026-05-04,110,0.26,0.32727272727272727,0.30718181818181817
2026,2026-05-05,111,0.25742574257425743,0.32432432432432434,0.3044144144144144
2026,2026-05-05,112,0.2647058823529412,0.33035714285714285,0.3096339285714286
2026,2026-05-05,113,0.2621359223300971,0.3274336283185841,0.30689380530973454
2026,2026-05-05,114,0.2692307692307692,0.3333333333333333,0.3152543859649123
2026,2026-05-06,115,0.26666666666666666,0.33043478260869563,0.31251304347826087
2026,2026-05-06,116,0.2641509433962264,0.3275862068965517,0.30981896551724136
2026,2026-05-07,117,0.2616822429906542,0.3247863247863248,0.30717094017094015
2026,2026-05-07,118,0.25925925925925924,0.3220338983050847,0.3045677966101695
2026,2026-05-07,119,0.26605504587155965,0.3277310924369748,0.30947899159663866
2026,2026-05-08,120,0.26605504587155965,0.3333333333333333,0.31271666666666664
2026,2026-05-08,121,0.2636363636363636,0.3305785123966942,0.31013223140495866
2026,2026-05-08,122,0.2702702702702703,0.3360655737704918,0.3148770491803279
2026,2026-05-08,123,0.2767857142857143,0.34146341463414637,0.32893495934959355
2026,2026-05-08,124,0.2831858407079646,0.3467741935483871,0.3334516129032258
2026,2026-05-09,125,0.2807017543859649,0.344,0.33078399999999997
2026,2026-05-10,126,0.2782608695652174,0.3412698412698413,0.32815873015873015
2026,2026-05-10,127,0.27586206896551724,0.33858267716535434,0.3255748031496063
2026,2026-05-10,128,0.27586206896551724,0.34375,0.328484375
2026,2026-05-12,129,0.27586206896551724,0.3488372093023256,0.3313488372093023
2026,2026-05-12,130,0.27350427350427353,0.34615384615384615,0.3288
2026,2026-05-12,131,0.2711864406779661,0.3435114503816794,0.32629007633587787
2026,2026-05-13,132,0.2773109243697479,0.3484848484848485,0.3393030303030303
2026,2026-05-13,133,0.275,0.3458646616541353,0.3367518796992481
2026,2026-05-13,134,0.2727272727272727,0.34328358208955223,0.3342388059701492
2026,2026-05-14,135,0.27049180327868855,0.34074074074074073,0.3317629629629629
2026,2026-05-15,136,0.2682926829268293,0.3382352941176471,0.3293235294117647
2026,2026-05-15,137,0.2661290322580645,0.3357664233576642,0.32691970802919706
2026,2026-05-15,138,0.272,0.34057971014492755,0.3309927536231884
2026,2026-05-15,139,0.2698412698412698,0.3381294964028777,0.3286115107913669
2026,2026-05-15,140,0.2755905511811024,0.34285714285714286,0.33261428571428575
2026,2026-05-16,141,0.2734375,0.3404255319148936,0.3302553191489362
2026,2026-05-16,142,0.2734375,0.34507042253521125,0.3328450704225352
2026,2026-05-16,143,0.2713178294573643,0.34265734265734266,0.3305174825174825
2026,2026-05-16,144,0.2713178294573643,0.3472222222222222,0.3330694444444444
2026,2026-05-17,145,0.2692307692307692,0.3448275862068966,0.3307724137931034
2026,2026-05-17,146,0.26717557251908397,0.3424657534246575,0.32850684931506846
2026,2026-05-17,147,0.26515151515151514,0.3401360544217687,0.3262721088435374
2026,2026-05-17,148,0.2631578947368421,0.33783783783783783,0.32406756756756755
2026,2026-05-18,149,0.26119402985074625,0.33557046979865773,0.3218926174496644
2026,2026-05-18,150,0.26666666666666666,0.34,0.3256733333333333
2026,2026-05-18,151,0.2647058823529412,0.33774834437086093,0.3235165562913907
2026,2026-05-18,152,0.26277372262773724,0.3355263157894737,0.32138815789473685
2026,2026-05-19,153,0.2608695652173913,0.3333333333333333,0.3192875816993464
2026,2026-05-19,154,0.2589928057553957,0.33116883116883117,0.3172142857142857
2026,2026-05-20,155,0.2571428571428571,0.32903225806451614,0.31516774193548386
2026,2026-05-20,156,0.2553191489361702,0.3269230769230769,0.3131474358974359
2026,2026-05-22,157,0.2535211267605634,0.3248407643312102,0.3111528662420382
2026,2026-05-22,158,0.2517482517482518,0.3227848101265823,0.30918354430379746
2026,2026-05-22,159,0.25,0.32075471698113206,0.3072389937106918
2026,2026-05-23,160,0.2482758620689655,0.31875,0.30531874999999997
2026,2026-05-23,161,0.2465753424657534,0.3167701863354037,0.3034223602484472
2026,2026-05-23,162,0.24489795918367346,0.3148148148148148,0.30154938271604936
2026,2026-05-23,163,0.24324324324324326,0.3128834355828221,0.2996993865030675
2026,2026-05-24,164,0.24161073825503357,0.31097560975609756,0.2978719512195122
2026,2026-05-24,165,0.24,0.3090909090909091,0.29606666666666664
2026,2026-05-25,166,0.23841059602649006,0.3072289156626506,0.29428313253012045
2026,2026-05-25,167,0.23684210526315788,0.30538922155688625,0.2925209580838323
2026,2026-05-25,168,0.23529411764705882,0.30357142857142855,0.2907797619047619
2026,2026-05-26,169,0.23376623376623376,0.30177514792899407,0.2890591715976331
2026,2026-05-26,170,0.23225806451612904,0.3,0.2873588235294118
2026,2026-05-26,171,0.23076923076923078,0.2982456140350877,0.2856783625730994
2026,2026-05-26,172,0.22929936305732485,0.29651162790697677,0.2840174418604651
2026,2026-05-27,173,0.22784810126582278,0.2947976878612717,0.2823757225433526
2026,2026-05-27,174,0.23270440251572327,0.2988505747126437,0.28586206896551725
2026,2026-05-27,175,0.23125,0.29714285714285715,0.28422857142857144
2026,2026-05-30,176,0.22981366459627328,0.29545454545454547,0.2826136363636364
2026,2026-05-30,177,0.22839506172839505,0.2937853107344633,0.2810169491525424
2026,2026-05-30,178,0.2331288343558282,0.29775280898876405,0.2844325842696629
2026,2026-05-31,179,0.23170731707317074,0.29608938547486036,0.2828435754189944
2026,2026-05-31,180,0.23636363636363636,0.3,0.2882722222222222
2026,2026-05-31,181,0.23493975903614459,0.2983425414364641,0.2866795580110497
2026,2026-05-31,182,0.23353293413173654,0.2967032967032967,0.2851043956043956
2026,2026-06-02,183,0.23214285714285715,0.29508196721311475,0.2835464480874317
2026,2026-06-02,184,0.23076923076923078,0.29347826086956524,0.2820054347826087
2026,2026-06-02,185,0.23529411764705882,0.2972972972972973,0.28528648648648647
2026,2026-06-02,186,0.23391812865497075,0.2956989247311828,0.283752688172043
2026,2026-06-03,187,0.23255813953488372,0.29411764705882354,0.28223529411764703
2026,2026-06-03,188,0.23121387283236994,0.2925531914893617,0.2807340425531915
2026,2026-06-03,189,0.22988505747126436,0.291005291005291,0.27924867724867725
2026,2026-06-04,190,0.22857142857142856,0.2894736842105263,0.27777894736842107
2026,2026-06-04,191,0.23295454545454544,0.2931937172774869,0.28292146596858636
2026,2026-06-04,192,0.23295454545454544,0.296875,0.2850833333333333
2026,2026-06-04,193,0.23163841807909605,0.29533678756476683,0.2836062176165803
2026,2026-06-06,194,0.2303370786516854,0.29381443298969073,0.2821443298969072
2026,2026-06-06,195,0.22905027932960895,0.2923076923076923,0.2806974358974359
2026,2026-06-07,196,0.23333333333333334,0.29591836734693877,0.28380102040816324
2026,2026-06-07,197,0.23204419889502761,0.29441624365482233,0.2823604060913706
2026,2026-06-07,198,0.23076923076923078,0.29292929292929293,0.2809343434343434
2026,2026-06-07,199,0.22950819672131148,0.2914572864321608,0.2795226130653266
2026,2026-06-08,200,0.23369565217391305,0.295,0.28257
2026,2026-06-09,201,0.23243243243243245,0.2935323383084577,0.2811641791044776
2026,2026-06-09,202,0.23118279569892472,0.29207920792079206,0.27977227722772274
2026,2026-06-10,203,0.22994652406417113,0.29064039408866993,0.27839408866995075
2026,2026-06-10,204,0.23404255319148937,0.29411764705882354,0.28138725490196076
2026,2026-06-10,205,0.2328042328042328,0.2926829268292683,0.2800146341463415
2026,2026-06-10,206,0.23157894736842105,0.2912621359223301,0.27865533980582524
2026,2026-06-12,207,0.23036649214659685,0.2898550724637681,0.2773091787439613
2026,2026-06-12,208,0.22916666666666666,0.28846153846153844,0.27597596153846154
2026,2026-06-12,209,0.22797927461139897,0.28708133971291866,0.2746555023923445
2026,2026-06-13,210,0.2268041237113402,0.2857142857142857,0.27334761904761906
2026,2026-06-14,211,0.23076923076923078,0.2890995260663507,0.2762654028436019
2026,2026-06-15,212,0.22959183673469388,0.28773584905660377,0.2749622641509434
2026,2026-06-15,213,0.233502538071066,0.29107981220657275,0.2778450704225352
2026,2026-06-15,214,0.23737373737373738,0.29439252336448596,0.28070093457943923
2026,2026-06-15,215,0.24120603015075376,0.29767441860465116,0.2835302325581395
2026,2026-06-16,216,0.24,0.2962962962962963,0.28221759259259255
2026,2026-06-16,217,0.23880597014925373,0.29493087557603687,0.28091705069124423
2026,2026-06-16,218,0.2376237623762376,0.29357798165137616,0.2796284403669725
2026,2026-06-17,219,0.2413793103448276,0.2968036529680365,0.2824109589041096
2026,2026-06-17,220,0.24019607843137256,0.29545454545454547,0.2811272727272727
2026,2026-06-17,221,0.23902439024390243,0.29411764705882354,0.2798552036199095
2026,2026-06-17,222,0.23786407766990292,0.2927927927927928,0.27859459459459457
2026,2026-06-18,223,0.23671497584541062,0.2914798206278027,0.2773452914798206
2026,2026-06-18,224,0.23557692307692307,0.29017857142857145,0.27610714285714283
2026,2026-06-18,225,0.23444976076555024,0.28888888888888886,0.27488
2026,2026-06-18,226,0.23809523809523808,0.2920353982300885,0.27759734513274337
2026,2026-06-20,227,0.24170616113744076,0.29515418502202645,0.2819251101321586
2026,2026-06-20,228,0.24170616113744076,0.2982456140350877,0.28374999999999995
2026,2026-06-20,229,0.24056603773584906,0.29694323144104806,0.28251091703056763
2026,2026-06-20,230,0.24413145539906103,0.3,0.28514782608695655
2026,2026-06-22,231,0.24299065420560748,0.2987012987012987,0.28391341991341995
2026,2026-06-23,232,0.24186046511627907,0.2974137931034483,0.2826896551724138
2026,2026-06-23,233,0.24537037037037038,0.30042918454935624,0.2868841201716738
2026,2026-06-23,234,0.24423963133640553,0.29914529914529914,0.28565811965811966
2026,2026-06-23,235,0.24311926605504589,0.2978723404255319,0.2844425531914893
2026,2026-06-23,236,0.24311926605504589,0.3008474576271186,0.2861949152542373
2026,2026-06-24,237,0.2420091324200913,0.29957805907172996,0.2849873417721519
2026,2026-06-24,238,0.2409090909090909,0.29831932773109243,0.2837899159663866
2026,2026-06-24,239,0.2398190045248869,0.29707112970711297,0.28260251046025103
2026,2026-06-25,240,0.23873873873873874,0.29583333333333334,0.281425
2026,2026-06-25,241,0.242152466367713,0.2987551867219917,0.2839460580912863
2026,2026-06-25,242,0.24553571428571427,0.30165289256198347,0.2864462809917355
2026,2026-06-25,243,0.24444444444444444,0.3004115226337449,0.2852674897119341
2026,2026-06-25,244,0.24336283185840707,0.29918032786885246,0.2840983606557377
2026,2026-06-26,245,0.2422907488986784,0.2979591836734694,0.2829387755102041
2026,2026-06-26,246,0.2412280701754386,0.2967479674796748,0.2817886178861788
2026,2026-06-27,247,0.24017467248908297,0.29554655870445345,0.2806477732793522
2026,2026-06-27,248,0.2391304347826087,0.29435483870967744,0.27951612903225803
2026,2026-06-27,249,0.24242424242424243,0.2971887550200803,0.2819638554216868
2026,2026-06-28,250,0.2413793103448276,0.296,0.28083600000000003
2026,2026-06-28,251,0.24034334763948498,0.2948207171314741,0.2797171314741036
2026,2026-06-28,252,0.24358974358974358,0.2976190476190476,0.2821349206349206
2026,2026-06-28,253,0.2425531914893617,0.2964426877470356,0.2810197628458498
2026,2026-06-29,254,0.2457627118644068,0.2992125984251969,0.2834133858267716
2026,2026-06-29,255,0.24472573839662448,0.2980392156862745,0.2823019607843137
2026,2026-06-29,256,0.24789915966386555,0.30078125,0.284671875
2026,2026-06-29,257,0.24686192468619247,0.29961089494163423,0.28356420233463037
2026,2026-06-30,258,0.25,0.3023255813953488,0.2859108527131783
2026,2026-06-30,259,0.25311203319502074,0.305019305019305,0.2896718146718147
2026,2026-06-30,260,0.25311203319502074,0.305019305019305,0.2896718146718147
2026,2026-06-30,261,0.256198347107438,0.3076923076923077,0.2919769230769231
2026,2026-07-01,262,0.2551440329218107,0.3065134099616858,0.29085823754789275
2026,2026-07-01,263,0.2540983606557377,0.3053435114503817,0.2897480916030534
2026,2026-07-01,264,0.2530612244897959,0.3041825095057034,0.28864638783269964
2026,2026-07-01,265,0.25609756097560976,0.3068181818181818,0.2909204545454545
2026,2026-07-02,266,0.2550607287449393,0.30566037735849055,0.28982264150943393
2026,2026-07-02,267,0.2540322580645161,0.30451127819548873,0.2887330827067669
2026,2026-07-02,268,0.25301204819277107,0.30337078651685395,0.2876516853932584
2026,2026-07-04,269,0.252,0.30223880597014924,0.2865783582089552
2026,2026-07-04,270,0.2549800796812749,0.3048327137546468,0.288817843866171
2026,2026-07-04,271,0.25396825396825395,0.3037037037037037,0.28774814814814814
2026,2026-07-04,272,0.25296442687747034,0.3025830258302583,0.2866863468634686
2026,2026-07-05,273,0.25296442687747034,0.3025830258302583,0.2866863468634686
2026,2026-07-05,274,0.2559055118110236,0.30514705882352944,0.28890073529411764
2026,2026-07-05,275,0.2549019607843137,0.304029304029304,0.28784249084249086
2026,2026-07-06,276,0.25390625,0.3029197080291971,0.28679197080291974
2026,2026-07-07,277,0.25680933852140075,0.3054545454545455,0.2889818181818182
2026,2026-07-07,278,0.2596899224806202,0.3079710144927536,0.29115579710144923
2026,2026-07-07,279,0.25868725868725867,0.30685920577617326,0.2901046931407942
2026,2026-07-07,280,0.25769230769230766,0.3057553956834532,0.28906115107913666
2026,2026-07-08,281,0.26053639846743293,0.30824372759856633,0.2937347670250896
2026,2026-07-08,282,0.26053639846743293,0.3107142857142857,0.29517857142857146
2026,2026-07-08,283,0.2595419847328244,0.3096085409252669,0.29412811387900356
2026,2026-07-08,284,0.2623574144486692,0.3120567375886525,0.2962375886524823
2026,2026-07-09,285,0.26136363636363635,0.31095406360424027,0.2951908127208481
2026,2026-07-09,286,0.26037735849056604,0.30985915492957744,0.29415140845070425
2026,2026-07-09,287,0.2631578947368421,0.312280701754386,0.2962385964912281
2026,2026-07-16,288,0.26217228464419473,0.3111888111888112,0.2952027972027972
2026,2026-07-16,289,0.26119402985074625,0.31010452961672474,0.2941742160278746
2026,2026-07-16,290,0.26022304832713755,0.3090277777777778,0.29315277777777776
2026,2026-07-18,291,0.25925925925925924,0.3079584775086505,0.2921384083044983
2026,2026-07-19,292,0.25830258302583026,0.30689655172413793,0.2911310344827586
2026,2026-07-19,293,0.25735294117647056,0.30584192439862545,0.29013058419243987
2026,2026-07-19,294,0.2564102564102564,0.3047945205479452,0.28913698630136986
2026,2026-07-20,295,0.2564102564102564,0.3037542662116041,0.28815017064846415
2026,2026-07-20,296,0.2591240875912409,0.30612244897959184,0.2901938775510204
2026,2026-07-20,297,0.2581818181818182,0.3050847457627119,0.2892101694915254
2026,2026-07-20,298,0.2572463768115942,0.30405405405405406,0.2882331081081081
2026,2026-07-24,299,0.2563176895306859,0.30303030303030304,0.2872626262626262
2026,2026-07-24,300,0.25539568345323743,0.30201342281879195,0.2862986577181208
2026,2026-07-25,301,0.25448028673835127,0.3010033444816054,0.2853411371237458
2026,2026-07-26,302,0.25357142857142856,0.3,0.28439
2026,2026-07-26,303,0.25357142857142856,0.3023255813953488,0.28586710963455153
2026,2026-07-26,304,0.25622775800711745,0.304635761589404,0.28786423841059605
2026,2026-07-26,305,0.2553191489361702,0.30363036303630364,0.28691419141914193
2026,2026-07-27,306,0.254416961130742,0.3026315789473684,0.2859703947368421
2026,2026-07-27,307,0.2535211267605634,0.3016393442622951,0.2850327868852459
2026,2026-07-27,308,0.256140350877193,0.30392156862745096,0.2870065359477124
2026,2026-07-27,309,0.25524475524475526,0.30293159609120524,0.286071661237785
2026,2026-07-28,310,0.25435540069686413,0.30194805194805197,0.28514285714285714
2026,2026-07-28,311,0.2534722222222222,0.30097087378640774,0.28422006472491906
2026,2026-07-28,312,0.25259515570934254,0.3,0.2833032258064516
2026,2026-07-29,313,0.25517241379310346,0.3022508038585209,0.28525080385852086
2026,2026-07-29,314,0.25773195876288657,0.30448717948717946,0.28718589743589745
2026,2026-07-29,315,0.25773195876288657,0.30670926517571884,0.2884984025559105
2026,2026-07-29,316,0.2568493150684932,0.3057324840764331,0.2875796178343949
2026,2026-07-31,317,0.25597269624573377,0.3047619047619048,0.2866666666666667
2026,2026-07-31,318,0.25510204081632654,0.3037974683544304,0.28575949367088604
2026,2026-07-31,319,0.2576271186440678,0.305993690851735,0.2876624605678233
2026,2026-07-31,320,0.25675675675675674,0.3050314465408805,0.2867578616352201
2026,2026-08-01,321,0.2558922558922559,0.30407523510971785,0.285858934169279
2026,2026-08-01,322,0.2550335570469799,0.303125,0.284965625
2026,2026-08-01,323,0.25418060200668896,0.30218068535825543,0.2840778816199377
2026,2026-08-01,324,0.25666666666666665,0.30434782608695654,0.28595652173913044
2026,2026-08-02,325,0.2591362126245847,0.3065015479876161,0.2889721362229102
2026,2026-08-02,326,0.2582781456953642,0.3055555555555556,0.28808024691358025
2026,2026-08-02,327,0.2607260726072607,0.3076923076923077,0.2899292307692308
2026,2026-08-04,328,0.2631578947368421,0.3098159509202454,0.29176687116564415
2026,2026-08-04,329,0.26229508196721313,0.308868501529052,0.29087461773700307
2026,2026-08-04,330,0.2647058823529412,0.31097560975609756,0.2926981707317073
2026,2026-08-04,331,0.26384364820846906,0.3100303951367781,0.2918085106382979
2026,2026-08-05,332,0.26384364820846906,0.3090909090909091,0.2909242424242424
2026,2026-08-05,333,0.262987012987013,0.3081570996978852,0.2900453172205438
2026,2026-08-06,334,0.26537216828478966,0.3102409638554217,0.29184939759036144
2026,2026-08-06,335,0.2645161290322581,0.30930930930930933,0.290972972972973
2026,2026-08-06,336,0.2645161290322581,0.30930930930930933,0.290972972972973
2026,2026-08-06,337,0.26366559485530544,0.3083832335329341,0.29010179640718564
2026,2026-08-07,338,0.26282051282051283,0.3074626865671642,0.2892358208955224
2026,2026-08-07,339,0.26517571884984026,0.30952380952380953,0.29212499999999997
2026,2026-08-07,340,0.26517571884984026,0.3115727002967359,0.2933293768545994
2026,2026-08-07,341,0.26517571884984026,0.3136094674556213,0.2945266272189349
2026,2026-08-08,342,0.2643312101910828,0.31268436578171094,0.2936578171091445
2026,2026-08-08,343,0.2634920634920635,0.31176470588235294,0.2927941176470588
2026,2026-08-08,344,0.26582278481012656,0.31378299120234604,0.29660703812316713
2026,2026-08-08,345,0.26582278481012656,0.3157894736842105,0.2977807017543859
2026,2026-08-08,346,0.26498422712933756,0.31486880466472306,0.2969125364431487
2026,2026-08-09,347,0.2672955974842767,0.3168604651162791,0.29863372093023255
2026,2026-08-09,348,0.2664576802507837,0.3159420289855073,0.297768115942029
2026,2026-08-10,349,0.265625,0.315028901734104,0.29690751445086705
2026,2026-08-10,350,0.26479750778816197,0.31412103746397696,0.2960518731988473
2026,2026-08-10,351,0.2639751552795031,0.3132183908045977,0.29520114942528736
2026,2026-08-10,352,0.26625386996904027,0.3151862464183381,0.29796561604584526
2026,2026-08-11,353,0.2654320987654321,0.3142857142857143,0.2971142857142857
2026,2026-08-11,354,0.26461538461538464,0.31339031339031337,0.29626780626780624
2026,2026-08-11,355,0.26380368098159507,0.3125,0.29542613636363635
2026,2026-08-12,356,0.26605504587155965,0.31444759206798867,0.2971076487252125
2026,2026-08-12,357,0.2652439024390244,0.3135593220338983,0.29626836158192094
2026,2026-08-12,358,0.26443768996960487,0.3126760563380282,0.2954338028169014
2026,2026-08-13,359,0.2636363636363636,0.31179775280898875,0.2946039325842697
2026,2026-08-13,360,0.2628398791540785,0.31092436974789917,0.29377871148459384
2026,2026-08-13,361,0.26506024096385544,0.3128491620111732,0.2954413407821229
2026,2026-08-13,362,0.26426426426426425,0.31197771587743733,0.2946183844011142
